site_id,name,infrastructure_type,state,latitude,longitude,status,capacity_mw,operator,parent,ultimate_owner,owner_type,ownership_country,tenants,energy_source,planning_pathway,accelerated_via,resource_conditions,public_notice,approval_body,announcement_date,approval_date,announced_investment_aud,governance_flags,community_concern,sovereignty_register,campus_group,confidence,classified_by,source_url,notes,last_edited
3b418df0-b775-81bb-b62d-d5876313d7af,AirTrunk MEL1 — Derrimut,Data Centre,Victoria,-37.800397,144.773648,Producing,185,AirTrunk,AirTrunk,Blackstone / CPP Investments,Private equity / infra fund,United States / Canada,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.85,Human,https://airtrunk.com/location/mel1-melbourne/,"City of Melbourne consolidated data-centre list (June 2026). Address: 176 Swann Drive, Derrimut VIC 3030. Zone: IN2Z. Once all phases are completed, it will have: 185MW, 32000sqm of 'technical space', 34 data halls. Campus/facility power is publicly stated; live electricity use is not disclosed. || Energy/water sweep 2026-08-06: Energy: Operator-level: AirTrunk pledges to match 100% of consumption with renewables by 2030; current AU PPA is a 25MW Riverina solar deal with Google/OX2 whose certificates are time-matched to Google — not full-site coverage. (https://airtrunk.com/google-airtrunk-and-ox2-to-add-renewable-energy-capacity-in-australia/) | Water: Site: indirect evaporative cooling with target PUE 1.15 (Building 2). Water-efficient design, but evaporative draw on hot days; closed-loop claim not verified in public sources. (https://www.datacentermap.com/australia/melbourne/airtrunk-mel1-building-2/)",2026-08-10T02:30:00.000Z
32a18df0-b775-81e9-bd61-e2c55201c582,AirTrunk MEL2 — Melbourne North-west,Data Centre,Victoria,-37.706813,144.861809,Under Construction,354,AirTrunk,KNBDC (Blackstone SPV network),Blackstone + CPP Investments,Private equity / infra fund,"United States / Canada (Blackstone, CPP Investments)",,Unknown,Ministerial fast-track,VIC DFP,,Exempted,Victorian Department of Transport and Planning,,,,Transparency deficit,Unknown,Rented,,,,https://airtrunk.com/airtrunk-expands-australian-platform-with-a-second-hyperscale-data-centre-campus-in-melbourne/,"354MW capacity, A$5B+ investment. Total Melbourne deployment 630MW across MEL1 + MEL2. 4,000 construction jobs. Part of broader AirTrunk expansion (backed by Blackstone). || DA disclosure audit 2026-08-10 (No permit under AirTrunk's name located; site (85-95 Sharps Rd, Tullamarine) matches PA2403452 issued to EMKC3 Pty Ltd): energy load disclosed in public planning record: PARTIAL — 354+MW and A$5bn figures come solely from AirTrunk's Dec 2025 corporate announcement and Invest Victoria support; the only matching planning record (PA2403452) contains no MW and does not name AirTrunk. Water demand disclosed: PARTIAL — Water-efficiency commitments exist only as sustainability-linked-loan targets in AirTrunk corporate material; nothing in the locatable planning record. (https://airtrunk.com/airtrunk-expands-australian-platform-with-a-second-hyperscale-data-centre-campus-in-melbourne/) || CONFIRMED 2026-08-10 via register: an 'Application to correct planning permit' on PA2403452 (85 Sharps Rd, Tullamarine) names applicant AirTrunk MEL2 Pty Ltd — resolving the operator identity: the original DFP application was lodged by shelf company EMKC3 Pty Ltd, with AirTrunk's name entering the public record only after approval, via the correction. Coordinates updated to 85 Sharps Rd.",2026-08-18T03:42:00.000Z
3b418df0-b775-81ef-b344-ec9758419cdf,"AWS — 55 Donnybrook Road (Mickleham, Merrifield)",Data Centre,Victoria,-37.537422,144.918525,Feasibility,,Amazon Web Services,,,Hyperscaler,United States,AWS (general cloud),Unknown,,,,,,,,,,,,,0.85,Human,,City of Melbourne consolidated data-centre list (June 2026). Address: 55 Donnybrook Rd. Zone: Unconfirmed. Merrifield business park. || Energy/water sweep 2026-08-06: Energy: Site unconfirmed by Amazon (third-party attribution only); reported ~1GW power request for an 'AI Superhub' would exceed Amazon's entire ~990MW AU renewable PPA portfolio. Nearby 45 Donnybrook attribution disputed (AirTrunk). (https://www.datacentermap.com/australia/melbourne/amazon-aws-55-donnybrook-rd/),2026-08-10T02:30:00.000Z
3b418df0-b775-814a-a70f-fd34c96bcf50,AWS — Cobblebank (Melton),Data Centre,Victoria,-37.701179,144.598576,Approved / permitted,,Amazon Web Services,,,Hyperscaler,United States,AWS (general cloud),Renewable (contracted),Ministerial fast-track,VIC DFP,,Exempted,,,,,Transparency deficit,,,,0.95,Human,https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register,"City of Melbourne consolidated data-centre list (June 2026). Address: 54-80 Ferris Road, Cobblebank VIC 3338. Zone: UGZ3. 13.2ha site. Building status: Permit issued 3 October 2024. Victorian planning permit confirms the site use as a data centre. || Energy/water sweep 2026-08-06: Energy: Operator level: no site PPA disclosed (ministerial permit PA2403016); Amazon AU portfolio ~990MW contracted renewables incl. 201MW Golden Plains VIC wind; '100% renewable' is corporate REC/PPA matching. (https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/30631852-0f35-ef11-8e4e-000d3a6ab40c) | Water: Site-specific: Greater Western Water's Melton Recycled Water Plant (Mt Cottrell) will supply this facility with recycled water for cooling from day one — first VIC data centre on recycled water; preserves millions of litres of drinking water/yr. (https://w.media/aws-to-connect-melbourne-data-centre-to-recycled-water-supply-in-victorian-first/) || DA disclosure audit 2026-08-10 (PA2403016 (DFP ministerial permit)): energy load disclosed in public planning record: NO — Permit PDF searched: no MW, energy or load figure anywhere; conditions cover stormwater, noise, fire. Register entry names no operator. AWS publishes no capacity figure either. Water demand disclosed: NO — All 29 'water' references in the permit are stormwater/waste-water conditions. No cooling method, no operational water demand. (https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/30631852-0f35-ef11-8e4e-000d3a6ab40c) Coordinates corrected 2026-08-17 (CoM address sweep: pin re-derived from the G-NAF address point; was ~1.2km off. Large campus — point is the 54-80 Ferris Rd address point). || Agent-confirmed 2026-08-26 (audit-2026-08-10): rung 1 — Primary record. Adversarial agent pass 2026-08-10, claims cobblebank-record + cobblebank-water CONFIRMED: no MW figure in the permit. Permit PDF held at docs/disclosure-aud",2026-08-26T05:38:00.000Z
3b418df0-b775-81d4-bd9d-ff43e1bbb386,AWS MEL22 — Delivery Drive (Truganina),Data Centre,Victoria,-37.838017,144.755673,Producing,,Amazon Web Services,,,Hyperscaler,United States,AWS (general cloud),Renewable (contracted),,,,,,,,,,,,,0.5,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 16-22 Delivery Dr. Zone: UGZ2. Listed in public directories; operational status unverified. || Energy/water sweep 2026-08-06: Energy: Operator level: Amazon claims 100% renewable matched globally since 2023 (REC/PPA accounting); AU portfolio ~990MW PPAs incl. 201MW Golden Plains Wind Farm VIC (Apr 2026). No PPA tied to this site; physical supply is VIC grid. (https://amazonau.gcs-web.com/news-releases/news-release-details/amazon-australia-signs-nine-new-renewable-energy-deals-taking) | Water: Region-level: AWS says its AU datacentres use no water for cooling 95.5% of the year (free-air), evaporative only in peak heat; Melbourne region WUE 0.06 L/kWh (2025) vs 0.84 industry avg. (https://www.aboutamazon.com.au/news/aws/how-amazon-uses-water-to-keep-australias-digital-economy-running)",2026-08-10T02:30:00.000Z
3b418df0-b775-81ed-ab9f-dd0923bacf2c,Biztactix — Sunshine DC (unverified),Data Centre,Victoria,-37.800639,144.833215,Producing,,Biztactix,,,,,,Unknown,,,,,,,,,,,,,0.5,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 9A Western Ave. Zone: IN1Z. Unclear if this is actually a data centre Listed in public directories; operational status unverified. || Energy/water sweep 2026-08-06: Energy: IT MSP at 9A Western Ave, Sunshine; datacentermap lists 'Sunshine DC' at 2MW, but facility existence/scale unverified beyond directory listing. No energy or renewable disclosure. (https://www.datacentermap.com/australia/melbourne/sunshine-dc/)",2026-08-10T02:30:00.000Z
38d18df0-b775-810e-80b4-f734638e70a5,Campbellfield Data Centre (former Ford site),Data Centre,Victoria,-37.66691,144.95439,,,Zerra DC (AGP),AGP Sustainable Real Assets (Singapore),AGP Sustainable Real Assets (Singapore); strategic backing from Stonepeak (US infra),Private equity / infra fund,Singapore,Multiple / colocation,,Ministerial fast-track,VIC DFP,,,Victorian Department of Transport and Planning,,,,,Active Opposition,Rented,,,,https://www.greenleft.org.au/2026/1455/news/communities-speak-out-against-vast-ai-data-centre-expansion,"Proposed by Zerra DC (Singapore-headquartered, owned by investment firm AGP; formerly AGP DC): a six-building hyperscale campus on the former Ford Broadmeadows / Campbellfield Falcon assembly site, 240-340 Barry Road. Filed April 2026 (application 25 Apr 2026, 300-340 Barry Road). Processed via the Development Facilitation Program (Minister for Planning, Clause 53.22) rather than Hume City Council — hence the bypassed-council / ministerial fast-track flags; no VCAT appeal. Residents' petition over environmental and infrastructure risks (Green Left, Jun 2026). Coordinates approximate. Operator Zerra DC (formerly AGP DC), the hyperscale platform of AGP Sustainable Real Assets — a Singapore-HQ infrastructure/real-assets investor. Strategic investment from Stonepeak (US infra investment firm, Nov 2023). Foreign-owned; on a former Ford Australia site.",2026-08-18T03:42:00.000Z
3b418df0-b775-81bd-9b03-cc742754ea50,CDC — Brooklyn Campus (Melbourne west),Data Centre,Victoria,-37.818303,144.842294,Producing,350,CDC,,Infratil / Commonwealth Superannuation Corp / Future Fund,Private equity / infra fund,Australia / New Zealand,Australian Government,Renewable (contracted),,,,,,,,,,,,,0.85,Human,https://cdc.com/locations/melbourne/,"City of Melbourne consolidated data-centre list (June 2026). Address: 598 Geelong Road, Brooklyn VIC 3012. Zone: IN1Z. Expected to provide over 350 MW. Building status: BK1 is operational, remaining campus under construction. BK1 is operational; campus completion figure is public marketing material. || Energy/water sweep 2026-08-06: Energy: Operator-level: independent analysis puts CDC at 95.8% renewables in 2025 (market-based certificates, not verified physical PPAs); CDC markets customer access to 100% renewable energy. VIC sites sit outside the ACT 100%-renewable scheme. (https://theenergy.co/article/data-centre-energy-promise-hides-emissions-reality) | Water: Site: BK1 uses CDC's LiquidCore closed-loop cooling (WUE 0.01, water not consumed for primary cooling) plus free-air/adiabatic assist; opened 2024, 350MW+ planned. (https://www.datacenters.com/cdc-data-centres-brooklyn-campus-one-bk1)",2026-08-10T02:30:00.000Z
3b418df0-b775-81ca-af9f-f03e981efe8f,CDC — Laverton North Campus,Data Centre,Victoria,-37.841581,144.775372,Under Construction,150,CDC,,Infratil / Commonwealth Superannuation Corp / Future Fund,Private equity / infra fund,Australia / New Zealand,Australian Government,Renewable (contracted),Ministerial fast-track,VIC DFP,,Exempted,,,,,Transparency deficit,,,,0.85,Human,https://cdc.com/resources/news/cdc-brings-27bn-groundbreaking-opportunity-to-melbournes-south-west/,"City of Melbourne consolidated data-centre list (June 2026). Address: Leakes Road, Laverton North VIC 3026. Zone: ? / UGZ2. Building status: Permit issued 4 April 2025. Public CDC materials are not fully aligned: one release cites 150 MW, while the location page cites 400+ MW at full build-out. || Energy/water sweep 2026-08-06: Energy: Operator-level: CDC ~95.8% renewables 2025 per independent analysis (market-based/certificate matching); net-zero 2030 target. No Laverton-specific supply contract disclosed. (https://theenergy.co/article/data-centre-energy-promise-hides-emissions-reality) | Water: Operator-level design campus-wide: CDC closed-loop system recirculates a single fill of water, near-zero operational draw (~5GL/yr saved). Laverton ($2.7bn, ~150MW phase 1) under construction since Feb 2025 to same design. (https://cdc.com/resources/insights-and-reports/saving-water-on-an-epic-scale/) || DA disclosure audit 2026-08-10 (DFP application lodged Oct 2024 (ref not indexed); related AusNet connection permit PA2504040): energy load disclosed in public planning record: PARTIAL — 150MW initial / 400+MW figures appear in CDC media releases and Invest Victoria promotion, not the planning record. PlanningAlerts text is generic 'utility installation (data centre)'; even AusNet's terminal-station connection permit states no MW. Water demand disclosed: PARTIAL — CDC corporate materials describe closed-loop low-water cooling; nothing about cooling or water demand in the locatable planning record. (https://www.planningalerts.org.au/applications/3206534) Coordinates corrected 2026-08-17: pin set to the G-NAF point for 20-38 Leakes Rd, Laverton North — the address verified via PlanningAlerts 3206534 (WYP14790/24) in the 2026-08-17 adversarial verification; was ~940m off on a street-only location.",2026-08-18T03:42:00.000Z
3b418df0-b775-8115-9238-f7259b27d88c,Cloudverse IPXIDC — 517 Flinders Lane (Melbourne CBD),Data Centre,Victoria,-37.819689,144.956555,Producing,,Cloudverse,,,,,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.85,Human,https://www.datacentermap.com/australia/melbourne/testlabs-australia/,"City of Melbourne consolidated data-centre list (June 2026). Address: 517 Flinders Lane. Zone: CCZ1. No planning permit located (pre-dates DC-specific permits or within existing building). Building status: Built. Located within Office Building || Energy/water sweep 2026-08-06: Energy: Small legacy CBD facility (ex-Testlabs), 'Tier 1 redundant DC with AC, UPS'; grid supply, no renewable or efficiency claims found. (https://www.datacentermap.com/australia/melbourne/testlabs-australia/)",2026-08-10T02:30:00.000Z
3b418df0-b775-811c-970b-e301a80fcc20,Commander — 55 King Street (Melbourne CBD),Data Centre,Victoria,-37.8187,144.9564,Producing,,Commander,,,,,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.85,Human,https://www.datacentermap.com/australia/melbourne/primus-data-centre/ecosystem/,"City of Melbourne consolidated data-centre list (June 2026). Address: 55 King St. Zone: CCZ1. No planning permit located (pre-dates DC-specific permits or within existing building). Building status: Built. Located within Office Building || Energy/water sweep 2026-08-06: Energy: Legacy Primus/Commander colo (~1.2MW), now under Vocus Group; grid supply, no site renewable claim. (https://www.datacentermap.com/australia/melbourne/primus-data-centre/)",2026-08-10T02:30:00.000Z
3b418df0-b775-812d-841e-c087ffb228d0,"Data Centre — 140-204 Western Avenue, Westmeadows",Data Centre,Victoria,-37.681718,144.873969,Approved / permitted,,,,,,,Unknown,,Ministerial fast-track,VIC DFP,,Exempted,,,,,Transparency deficit,,,,0.85,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 140-204/140-204 Western Avenue. Zone: IN3Z, PPRZ. Building status: Permit issued 21 December 2023. || DA disclosure audit 2026-08-10 (PA2302140 (+142/43), gazetted 21 Dec 2023; applicant MAB/Maizwest): energy load disclosed in public planning record: NO — Public record is the Gazette notice and DTP consultation page, which exhibited only a traffic report (Nov 2022). No MW or energy data in any exhibited document. Water demand disclosed: NO — No water or cooling information exhibited; consultation documents were traffic reports only. (https://www.gazette.vic.gov.au/gazette/Gazettes2023/GG2023S697.pdf)",2026-08-18T03:41:00.000Z
3b418df0-b775-8190-8796-d96038660541,"Data Centre — 148-158 O'Briens Road, Corio (Geelong)",Data Centre,Victoria,-38.056128,144.372742,Approved / permitted,,,,,,,Unknown,,Ministerial fast-track,VIC DFP,,Exempted,,,,,Transparency deficit,,,,0.85,Human,,City of Melbourne consolidated data-centre list (June 2026). Address: 148-158 Obriens Road. Zone: IN1Z. Building status: Permit issued 24 October 2025. || DA disclosure audit 2026-08-10 (Ministerial/DFP permit reported issued 24 Oct 2025 (reported as NEXTDC GE1)): energy load disclosed in public planning record: PARTIAL — 4.4MW figure appears only in NEXTDC marketing/trade press (approval reportedly granted in ~28 days). Geelong Independent: none of the environmental/social assessments supporting the approval are publicly available; City of Greater Geelong objects to being sidelined. Water demand disclosed: NO — No water demand or cooling information in any public planning document; supporting assessments not published. (https://www.datacenterdynamics.com/en/news/nextdc-breaks-ground-on-44mw-edge-data-center-in-geelong-australia/),2026-08-18T03:42:00.000Z
39a18df0-b775-817c-9543-e882d9ac89c9,"Data Centre — 171 Leakes Road, Truganina (PA2403416)",Data Centre,Victoria,-37.84014,144.75319,Under Construction,,,,Aljasser Group,Private / founder,Saudi Arabia / Middle East (Aljasser Group),Multiple / colocation,Grid — mixed,Ministerial fast-track,VIC DFP,,Exempted,Minister for Planning / DTP (Wyndham Planning Scheme) — Permit PA2403416,2024-12-12,2025-04-04,,Community consultation lacking; Transparency deficit,Unknown,Rented,,,,https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/c8329f5d-6db7-ef11-b8e9-002248967430,"Utility Installation (Data Centre) + directional signage + car parking at 171 Leakes Road, Truganina. Application 12 Dec 2024, permit issued 4 Apr 2025 via the ministerial / Development Facilitation Program pathway (Wyndham Planning Scheme). Applicant/operator and capacity (MW) not captured in the register summary — verify on the register PDF; public-notice status to confirm. Part of the Truganina data-centre cluster. Coordinates approximate. || DA disclosure audit 2026-08-10 (PA2403416 (DFP; applicant Aurecon)): energy load disclosed in public planning record: NO — Redacted DTP officer report searched: no MW/load figure; power addressed only as 'a proposed substation to supply the buildings'. Operator unnamed (Aurecon fronting). Water demand disclosed: PARTIAL — Officer report lists generic ESD dot points: 'measures to minimise consumption, low flow fittings', 100%-renewables pledge; SMP 'addresses cooling systems'. No demand figure, no cooling method specified. (https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/c8329f5d-6db7-ef11-b8e9-002248967430)",2026-08-18T03:42:00.000Z
3b418df0-b775-81c5-ad67-c2c27427e031,Data Centre — 80 Kinloch Court (Hume),Data Centre,Victoria,-37.562435,144.950238,Approved / permitted,,Goodman (per DTP delegate report),,,,,Unknown,,Ministerial fast-track,VIC DFP,,Exempted,,,,,Transparency deficit,,,,0.85,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 80 Kinloch Ct. Zone: UGZ8. Building status: Permit issued 17 September 2024. || DA disclosure audit 2026-08-10 (PA2403014 (DFP; decision 4/10/2024; Goodman site)): energy load disclosed in public planning record: NO — Redacted delegate report (public, 5.8MB) searched: two buildings, substation, 250kL+330kL diesel storage — no MW/IT-load figure anywhere. Water demand disclosed: YES — Delegate report discloses cooling design: free cooling with supplementary Direct Evaporative Cooling above ambient thresholds, hot/cold-aisle config, measures 'reducing overall water consumption'. No annual volume stated. (https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/2b5ec06b-0b35-ef11-8e4e-002248969b00) Coordinates corrected 2026-08-17 (CoM address sweep: pin re-derived from the G-NAF address point for 80 Kinloch Ct; was ~270m off).",2026-08-18T03:41:00.000Z
39a18df0-b775-8133-bc00-ffcbd86824df,"Data Centre — South Morang (McDonalds Rd / Plenty Rd, PA2402997)",Data Centre,Victoria,-37.65018,145.07818,Under Construction,,DoverDC (PVAC Data Centre SM1),,Dover DC / PVAC consortium,Private / founder,Australia,Multiple / colocation,Grid — mixed,Ministerial fast-track,VIC DFP,,Exempted,Minister for Planning / DTP (Whittlesea Planning Scheme) — Permit PA2402997,,2025-06-02,,Community consultation lacking; Transparency deficit,Active Opposition,Rented,,,,https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/1b31ed89-8d2e-ef11-840a-000d3acb3ea1,"Data centre + removal of native vegetation in a Vegetation Protection Overlay, on land subject to an inundation overlay, at McDonalds Road / Plenty Road, South Morang. Permit issued 2 Jun 2025 via the ministerial / DFP pathway (Whittlesea Planning Scheme). Notable environmental grounds (native-vegetation clearance + flood/inundation overlay) approved through a fast-track with no public-notice stage. Applicant/operator + capacity to confirm on register. Coordinates approximate. || DA disclosure audit 2026-08-10 (PA2402997 (DFP; permit 12/9/2024; applicant PVAC Development)): energy load disclosed in public planning record: NO — Register discloses applicant, addresses, cl.53.22 description and decision dates only. A Victorian Parliament petition seeks a moratorium citing absence of public transparency on infrastructure impacts. Water demand disclosed: NO — No water demand or cooling method in the public record; register description covers vegetation removal and inundation overlay only. (https://www.planning.vic.gov.au/planning-approvals/ministerial-permits-register/ministerial-permits/1b31ed89-8d2e-ef11-840a-000d3acb3ea1) || [2026-08-26] From City of Whittlesea report to Council, 18 Aug 2026 (agenda item 5.1): Council Officers lodged a FORMAL OBJECTION to the DFP application on 19 July 2024. No community consultation was undertaken by the Victorian Government before approval. A community-led petition to the Victorian Parliament seeking an emergency moratorium on the project has passed 4,200 signatures, citing lack of public notice, water and electricity use, noise, environmental impact and health. Operator identified as DoverDC; the approved hyperscale facility is PVAC Data Centre (SM1), 525-535 McDonalds Road, site 36,519 sqm. A SECOND DoverDC site (SM2, 8.7 ha) is before the DFP with no decision timeline - NOT yet a tracker row. Council also records that the approval compromised the Plenty Valley Town Centre structure plan, specifically the Oleander Drive-",2026-08-26T03:20:00.000Z
3b418df0-b775-8162-a8da-d1e62654ef1f,Digital Realty MEL10 — Deer Park,Data Centre,Victoria,-37.781931,144.779311,Producing,,Digital Realty,,,Listed / REIT,United States,Multiple / colocation,Renewable (contracted),,,,,,,,,,,,,0.85,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 98 Radnor Dr. Zone: IN1Z. || Energy/water sweep 2026-08-06: Energy: Origin Zero wind deal (Stockyard Hill): Melbourne sites matched 60% renewable 2024, 100% from Jan 2026. REC-matching via retailer, not physical supply. (https://www.datacenterdynamics.com/en/news/digital-realty-signs-wind-energy-deal-in-australia/)",2026-08-10T02:29:00.000Z
3b418df0-b775-814d-bb8e-e0f3a9fcaf13,Digital Realty MEL11 — Deer Park,Data Centre,Victoria,-37.781684,144.777769,Producing,,Digital Realty,,,Listed / REIT,United States,Multiple / colocation,Renewable (contracted),,,,,,,,,,,,,0.85,Human,https://www.digitalrealty.com/data-centers/asia-pacific/melbourne,"City of Melbourne consolidated data-centre list (June 2026). Address: 72 Radnor Drive, Deer Park VIC 3023. Zone: IN1Z. 1 level, 8733sqm building. Operator page confirms Melbourne presence; coordinates from public facility directory. || Energy/water sweep 2026-08-06: Energy: Covered by Digital Realty's Origin Energy wind agreement: Melbourne matched 100% renewable from Jan 2026 (REC-matched, not physical supply). (https://www.datacenterdynamics.com/en/news/digital-realty-signs-wind-energy-deal-in-australia/) | Water: Operator-level: DR standard designs water-free (air-cooled/closed-loop) for over a decade; MEL11 is a post-2013 build. Site-specific spec undisclosed — corporate design standard evidence. (https://datacentremagazine.com/data-centres/digital-realty-q-a-optimising-data-centre-water-use)",2026-08-10T02:29:00.000Z
3b418df0-b775-819e-afb1-cf803d64db49,Digital Realty MEL12 — Deer Park,Data Centre,Victoria,-37.781513,144.776825,Approved / permitted,,Digital Realty,,,Listed / REIT,United States,Multiple / colocation,Renewable (contracted),,,,Unknown,,,,,Transparency deficit,,,,0.85,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 54 Radnor Dr. Zone: ?. || Energy/water sweep 2026-08-06: Energy: Covered by Digital Realty's Origin Energy wind agreement: Melbourne matched 100% renewable from Jan 2026 (REC-matched, not physical supply). (https://www.datacenterdynamics.com/en/news/digital-realty-signs-wind-energy-deal-in-australia/) | Water: Operator-level: newer DR builds use water-free air-cooled/closed-loop standard designs; MEL12 (54 Radnor Dr, 14.4MW) lists N+1 cooling, exact method undisclosed. (https://datacentremagazine.com/data-centres/digital-realty-q-a-optimising-data-centre-water-use) || DA disclosure audit 2026-08-10 (unknown (Brimbank council-era permit; not locatable online)): energy load disclosed in public planning record: UNKNOWN — No planning approval record locatable. The 5.7MW figure exists only in media/company disclosure. Water demand disclosed: UNKNOWN — No planning record locatable; no public water/cooling data. (https://www.itnews.com.au/news/digital-realty-reveals-89m-data-centre-expansion-417080) Coordinates corrected 2026-08-17 (CoM address sweep: pin re-derived from the G-NAF address point for 54 Radnor Dr; was ~250m off).",2026-08-17T06:41:00.000Z
3b418df0-b775-81b2-b4d9-f4d6f191a5dd,DXC — Burwood East,Data Centre,Victoria,-37.857379,145.165038,Producing,,DXC,,,Listed / REIT,United States,Multiple / colocation,Unknown,,,,,,,,,,,,,0.5,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 4 Wesley Ct. Zone: C1Z. Located in a business park Listed in public directories; operational status unverified. || Energy/water sweep 2026-08-06: Energy: Legacy ~10,000sqm retrofit at 4 Wesley Ct (Tally Ho); hosts Vic Health Technology Solutions PoP. No site energy, renewable or PUE disclosure found. (https://www.datacentermap.com/australia/melbourne/dxc-technology-melbourne/)",2026-08-10T02:30:00.000Z
3b418df0-b775-8164-a36f-c9d102ae7dcb,Epsilon DC — Port Melbourne,Data Centre,Victoria,-37.834007,144.948279,Producing,,Epsilon,,,,,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.5,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 55 Crockford St. Zone: MUZ. 2 levels. Borders residential, older building Listed in public directories; operational status unverified. || Energy/water sweep 2026-08-06: Energy: Boutique low-cost colo at 55 Crockford St (sold to Fiber Broadband 2024), refurbished to Tier III electrical standard, markets crypto-mining and high-density colo; no renewable claim found. (https://epsilondc.com.au/)",2026-08-10T02:30:00.000Z
3b418df0-b775-81fb-8922-c8f35275e0d4,"Equinix ME1/ME2 — Lorimer Street, Port Melbourne",Data Centre,Victoria,-37.822705,144.9154,Producing,,Equinix,,,Listed / REIT,United States,Multiple / colocation,Grid — mixed,Ministerial fast-track,VIC DFP,,,,,,,,,,,0.85,Human,https://www.peeringdb.com/fac/1988,"City of Melbourne consolidated data-centre list (June 2026). Address: 600 Lorimer Street, Port Melbourne VIC 3207. Zone: C2Z. Permit(s): TP-2012-1007, TP-2012-1007/A, TPM-2016-26, TPM-2016-26/A. Ministerial ref: PA1600153. Building status: Built; Permit Approved, Not Built. No numeric PUE figure was located in a public source. Dedicated Warehouse Building || Energy/water sweep 2026-08-06: Energy: Operator-level: Equinix AU was ~19% renewable-covered at end-2024 via LGCs (RECs); 151MW Golden Plains East wind PPA signed 2024 due 2029 to lift AU to 100%. Global '96% renewable' is REC/PPA market-matched, not AU-physical. (https://www.datacenterdynamics.com/en/news/equinix-signs-151mw-ppa-in-australia/) Coordinates corrected 2026-08-17: pin set to the midpoint of the ME1/ME2 building footprints in OpenStreetMap (522-578 Lorimer St). NOTE: CoM list says 600 Lorimer St, OSM footprints say 522-578 — address discrepancy to resolve; ~90m apart, same block.",2026-08-18T03:42:00.000Z
3b418df0-b775-81c0-9f77-c671c6424a60,Equinix ME4 — Derrimut,Data Centre,Victoria,-37.788365,144.78616,Producing,,Equinix,,,Listed / REIT,United States,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.85,Human,https://www.peeringdb.com/fac/2473,"City of Melbourne consolidated data-centre list (June 2026). Address: 2 Davis Court, Derrimut VIC 3030. Zone: IN1Z. Address and coordinates from public facility directory. Previously known as Metronode Melbourne 2, acquired by Equinex in 2018 || Energy/water sweep 2026-08-06: Energy: Operator-level: AU ~19% renewable via LGC certificates end-2024; 151MW wind PPA (Golden Plains East) to reach 100% AU coverage from 2029. (https://www.datacenterdynamics.com/en/news/equinix-signs-151mw-ppa-in-australia/) | Water: Site: ex-Metronode Melbourne2 — BladeRoom direct free-air cooling with evaporative assist; PUE <1.2 (1.04 module test), chillers needed ~2% of the year; on-site rainwater harvesting. (https://www.itnews.com.au/news/metronode-opens-second-melbourne-data-centre-310603) Coordinates corrected 2026-08-17 (CoM address sweep: pin re-derived from the G-NAF address point for 2 Davis Ct; was ~115m off).",2026-08-17T06:41:00.000Z
3b418df0-b775-8143-8190-ff8d1847babd,Equinix ME5 — West Melbourne,Data Centre,Victoria,-37.807942,144.953538,Producing,,Equinix,,,Listed / REIT,United States,Multiple / colocation,Grid — mixed,Local council,,,,,,,,,,,,0.85,Human,https://www.peeringdb.com/fac/691,"City of Melbourne consolidated data-centre list (June 2026). Address: 22-36 Walsh Street, West Melbourne VIC 3003. Zone: MUZ. Permit(s): TP-2000-1233. Building status: Built. Address and coordinates from public facility directory. Dedicated Warehouse Building Metronode prior to 2018. Facade has false windows? || Energy/water sweep 2026-08-06: Energy: Operator-level: AU ~19% renewable via LGC certificates end-2024; 151MW Golden Plains East wind PPA due 2029 to reach 100% AU coverage. (https://www.datacenterdynamics.com/en/news/equinix-signs-151mw-ppa-in-australia/)",2026-08-10T02:31:00.000Z
